time,LTHI_x,LTHI_y,LTHI_z,LKNE_x,LKNE_y,LKNE_z,LTIB_x,LTIB_y,LTIB_z,LANK_x,LANK_y,LANK_z,LHEE_x,LHEE_y,LHEE_z,LTOE_x,LTOE_y,LTOE_z,RTHI_x,RTHI_y,RTHI_z,RKNE_x,RKNE_y,RKNE_z,RTIB_x,RTIB_y,RTIB_z,RANK_x,RANK_y,RANK_z,RHEE_x,RHEE_y,RHEE_z,RTOE_x,RTOE_y,RTOE_z,LMT5_x,LMT5_y,LMT5_z,LMT1_x,LMT1_y,LMT1_z,RMT5_x,RMT5_y,RMT5_z,RMT1_x,RMT1_y,RMT1_z,*16_x,*16_y,*16_z,*17_x,*17_y,*17_z,*18_x,*18_y,*18_z,*19_x,*19_y,*19_z,*20_x,*20_y,*20_z,*21_x,*21_y,*21_z,*22_x,*22_y,*22_z
9.4,,,,,,,,,,,,,,,,,,,,,,-0.60642645434082,-41.593265671880545,-5.244932133743191,-0.2409415191201525,-41.8723330484554,-3.7233620383584025,,,,,,,,,,,,,,,,,,,,,,-0.20211577917376644,-41.88107328263504,-7.133862145233252,-0.3198208546678529,-42.48415432384263,-1.379552123705622,-0.7586662122905352,-41.62457426493074,-0.880097712872228,-1.6344773499411929,-41.742308637299175,-0.9765321131825715,,,,,,,,,
9.41,,,,,,,,,,,,,,,,,,,,,,-0.5369785188813836,-41.55765043830161,-5.257897221344024,-0.1979048303237967,-41.8195498465102,-3.7218355491347097,,,,,,,,,,,,,,,,,,,,,,-0.1460615888373198,-41.872909220317524,-7.13791793127541,-0.3045871666538602,-42.38541409167465,-1.3598615723879277,-0.7161285240323423,-41.50440336917927,-0.8714979358427684,-1.5866283825048413,-41.60127836701395,-0.9750903865302263,,,,,,,,,
9.42,,,,,,,,,,,,,,,,,,,,,,-0.49874873000199926,-41.5219668453492,-5.255852543655351,-0.1692083130208779,-41.765970746145285,-3.712142861363077,,,,,,,,,,,,,,,,,,,,,,-0.1181451389608128,-41.865648478292314,-7.130925743931698,,,,,,,,,,,,,,,,,,
9.43,,,,,,,,,,,,,,,,,,,,,,-0.4383431527388879,-41.48486235399105,-5.261595341378552,-0.10311879881205854,-41.71247953640341,-3.7219591453233534,,,,,,,,,,,,,,,,,,,,,,,,,-0.255775712971932,-42.18732815860221,-1.3303924263180988,-0.6113430649486986,-41.26627837450178,-0.8777336687356154,-1.4883208895849975,-41.31976958424366,-0.968052727996124,,,,,,,,,
9.44,,,,,,,,,,,,,,,,,,,,,,-0.3918255527654537,-41.45076079225328,-5.261324345290859,-0.06554941030853811,-41.65951567039974,-3.7159664086408952,,,,,,,,,,,,,,,,,,,,,,,,,-0.21252446653266688,-42.08661527022832,-1.3332740485681427,-0.5522057982041133,-41.1516690020635,-0.8815172379869836,-1.4410973798983377,-41.18395415759187,-0.9713858578044352,,,,,,,,,
9.45,,,,,,,,,,,,,,,,,,,,,,-0.3517927091168005,-41.41526274617172,-5.258569828750865,-0.02082034541323008,-41.60876860122153,-3.716392434021998,,,,,,,,,,,,,,,,,,,,,,,,,-0.19682191408823613,-41.9901406630097,-1.3139951793701528,-0.5026379663652634,-41.036590879635696,-0.8858746139882214,-1.3920438836803157,-41.048778379363284,-0.9709921810554221,,,,,,,,,
9.46,,,,,,,,,,,,,,,,,,,,,,-0.29763495733659795,-41.38111723912243,-5.257612797522256,0.01471854296210684,-41.559042039833,-3.7107817774091245,,,,,,,,,,,,,,,,,,,,,,0.051431869310918366,-41.81411039350678,-7.128931115070031,,,,-0.4435338874861472,-40.92634430006865,-0.8920201674397248,-1.3438784489658815,-40.91571930030614,-0.9700884029994512,,,,,,,,,
9.47,,,,,,,,,,,,,,,,,,,,,,-0.2651842820975716,-41.34520415398765,-5.250524174633824,0.05441676018200603,-41.50877348626909,-3.706389382487771,,,,,,,,,,,,,,,,,,,,,,0.06751603929290084,-41.79645414390143,-7.115714562631069,,,,,,,-1.291377839787799,-40.786776432094484,-0.9693123410050788,,,,,,,,,
9.48,,,,,,,,,,,,,,,,,,,,,,-0.21435485360723305,-41.30922759229179,-5.248176762576918,0.08435932924540346,-41.45956938580639,-3.6945168241593933,,,,,,,,,,,,,,,,,,,,,,0.10383201367038453,-41.77501859750555,-7.115041955224228,,,,,,,,,,,,,,,,,,
9.49,,,,,,,,,,,,,,,,,,,,,,-0.18464101378677,-41.27371978058545,-5.237537114377233,0.11468826037597069,-41.411253957198824,-3.6838112579924314,,,,,,,,,,,,,,,,,,,,,,0.1387084548464017,-41.750531293365384,-7.111139977772382,-1.2004355353019633,-40.544408273449335,-0.9785125513707271,,,,,,,,,,,,,,,
9.5,,,,,,,,,,,,,,,,,,,,,,-0.12845516871388618,-41.234877008016156,-5.2410222217212095,0.14739389090104638,-41.36472075511392,-3.675216287481419,,,,,,,,,,,,,,,,,,,,,,0.16651836023066124,-41.727733442312456,-7.105165856812164,-1.1546206406961232,-40.43016022912798,-0.9851714104748197,,,,,,,,,,,,,,,
9.51,,,,,,,,,,,,,,,,,,,,,,-0.08416563799607069,-41.19968657911522,-5.235627324380857,0.18572030606000922,-41.3209756389042,-3.6715087069978836,,,,,,,,,,,,,,,,,,,,,,0.1883362537249269,-41.702489302251706,-7.097405847219989,-1.103697942859725,-40.31801911835328,-0.9813221521380058,,,,,,,,,,,,,,,
9.52,,,,,,,,,,,,,,,,,,,,,,-0.04505942720787015,-41.163329158052875,-5.227193486678743,0.21220628264085306,-41.27913970233931,-3.6598494665358317,,,,,,,,,,,,,,,,,,,,,,,,,-1.0582828285183865,-40.21153474573339,-0.9816213769848332,,,,,,,,,,,,,,,
9.53,,,,,,,,,,,,,,,,,,,,,,-0.02173909853981959,-41.12630767450537,-5.213492315109988,0.241737760862609,-41.24209380472985,-3.645672220758968,,,,,,,,,,,,,,,,,,,,,,0.2350522560987116,-41.6434023895099,-7.080267175728068,-1.0134129106980652,-40.11111970891534,-0.9853235405983725,,,,,,,,,,,,,,,
9.54,,,,,,,,,,,,,,,,,,,,,,0.017440633383975168,-41.08984771438281,-5.20357532314415,0.26276698478832117,-41.20339751653228,-3.6305831097681107,,,,,,,-0.5563871259304776,-39.93325106054726,-1.0080647052512006,,,,,,,,,,,,,0.2508021298616647,-41.6100137183812,-7.0658988899164115,-0.9707441494447551,-40.018727132855474,-0.987738091325653,,,,,,,,,,,,,,,
9.55,,,,,,,,,,,,,,,,,,,,,,0.05419592259386352,-41.05098052775156,-5.195501592855862,0.2947482615393042,-41.163607478359154,-3.6243648481883497,,,,,,,,,,,,,,,,,,,,,,0.28061873762416667,-41.57456450042355,-7.058611902774601,-0.9133090005820463,-39.92885652939549,-0.9688987515367842,,,,,,,,,,,,,,,
9.56,,,,,,,,,,,,,,,,,,,,,,,,,0.3039775589709528,-41.12450103392075,-3.5993950611488117,,,,,,,-0.4683458986503055,-39.788448817690096,-0.9919397513879886,,,,,,,,,,,,,0.30898036266162165,-41.56350981317064,-7.0384538221704815,,,,,,,,,,,,,,,,,,
9.57,,,,,,,,,,,,,,,,,,,,,,0.0968054272948482,-40.967826232735206,-5.157661627881339,0.3255063937863767,-41.083387753589705,-3.5849108085428725,,,,,,,,,,,,,,,,,,,,,,,,,-0.831355572238067,-39.77796297808072,-0.9381668644063126,,,,,,,,,,,,,,,
9.58,,,,,,,,,,,,,,,,,,,,,,0.1126457761381765,-40.92299224936232,-5.137648810945848,0.34513758841594466,-41.04001861393408,-3.5692516292053824,,,,,,,,,,,,,,,,,,,,,,0.3448602980779043,-41.41724028519002,-7.001429286865232,,,,,,,,,,,,,,,,,,
9.59,,,,,,,,,,,,,,,,,,,,,,0.15222816127028693,-40.878231508175304,-5.126757697908033,0.35161112953101537,-40.99701080239538,-3.545715557954111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6,,,,,,,,,,,,,,,,,,,,,,0.16631915674390285,-40.77100250666581,-5.106173286747037,0.3702818215575405,-40.95762847905689,-3.5275728581643193,,,,,,,,,,,,,,,,,,,,,,0.39558146546226425,-41.31414458436939,-6.981531826372475,-0.7722824687000553,-39.628619719700055,-0.8890971175783022,,,,,,,,,,,,,,,
9.61,,,,,,,,,,,,,,,,,,,,,,0.19222453641389592,-40.79127350230647,-5.08482257921645,0.4000808244925551,-40.921585999393756,-3.5164012885898046,,,,,,,,,,,,,,,,,,,,,,0.41075144803334496,-41.24880767176728,-6.948266446256639,,,,,,,,,,,,,,,,,,
9.62,,,,,,,,,,,,,,,,,,,,,,0.21573531622286168,-40.75199371802819,-5.066609078646991,0.38087611300775137,-40.88992340244522,-3.479378279163427,,,,,,,,,,,,,,,,,,,,,,0.4448345466367627,-41.22877349252758,-6.927015226028516,,,,,,,,,,,,,,,,,,
9.63,,,,,,,,,,,,,,,,,,,,,,0.22906503165367909,-40.69523834820302,-5.023984873056747,0.40148367938063245,-40.861273500741845,-3.465083540713408,,,,,,,,,,,,,,,,,,,,,,0.47627509006242974,-41.16200103308256,-6.917893522130839,-0.7603155347634356,-39.58284823634813,-0.7966926396632346,,,,,,,,,,,,,,,
9.64,,,,,,,,,,,,,,,,,,,,,,0.24718354626334715,-40.67031159094768,-5.021524240787528,0.4182960416757453,-40.83364410682816,-3.4625572956526867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.65,,,,,,,,,,,,,,,,,,,,,,0.26451362018629254,-40.61514801796193,-5.014696848362007,0.43030535689803884,-40.8000723302348,-3.4617015827811883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.66,,,,,,,,,,,,,,,,,,,,,,0.2672487962115824,-40.549676828019074,-5.006376230872206,0.42847147937555263,-40.761312565476146,-3.4514003745153445,,,,,,,,,,,,,,,,,,,,,,-0.7850369087225886,-39.62642489553036,-0.7507273696945447,,,,,,,,,,,,,,,,,,
9.67,,,,,,,,,,,,,,,,,,,,,,0.26732720731212467,-40.480377513161784,-4.997347910761505,0.4306014918401502,-40.71531403134804,-3.4395616906979285,,,,,,,,,,,,,,,,,,,,,,-0.7735323923781721,-39.608985931076404,-0.7321733692547667,,,,,,,,,,,,,,,,,,
9.68,,,,,,,,,,,,,,,,,,,,,,0.2780493483383353,-40.416891186455814,-4.988454173167327,0.4344802759331401,-40.66283356377107,-3.4263439175558688,,,,,,,,,,,,,,,,,,,,,,-0.7679280681626182,-39.5875650331177,-0.7134780724314282,0.5850740683434736,-40.84295807146373,-6.832259368771474,0.12142569270523573,-39.863246179299495,-0.5819109977354628,,,,,,,,,,,,
9.69,,,,,,,,,,,,,,,,,,,,,,0.28625451401797264,-40.356695875301284,-4.974127086085218,0.46072375221422845,-40.60850983451655,-3.4303649135597425,,,,,,,,,,,,,,,,,,,,,,-0.76144315924995,-39.567174408573464,-0.6997021327979382,0.59281443224517,-40.76696686222476,-6.83096359243325,,,,,,,,,,,,,,,
9.7,,,,,,,,,,,,,,,,,,,,,,0.3024828080278006,-40.30033357187358,-4.9669411121247435,0.46070685310571946,-40.55769196455867,-3.415087509116063,,,,,,,-0.32294722788898866,-39.49149814073371,-0.6775321046069536,,,,,,,,,,,,,-0.7610390302306627,-39.55521884243444,-0.690006240680674,0.6017954501108349,-40.69313385606256,-6.829816741872946,0.15502434384023367,-39.84014559387833,-0.5688017527281843,-1.4733941321061366,-45.741048782295366,-0.6526983496688672,,,,,,,,,
9.71,,,,,,,,,,,,,,,,,,,,,,0.3160036016403822,-40.2472183386858,-4.957218211951442,0.46111357611908943,-40.518021555289124,-3.398761520711446,,,,,,,,,,,,,,,,,,,,,,-0.7685728282800426,-39.548656342581126,-0.6752336732618431,0.6276980069049145,-40.62740143565679,-6.832165984984499,0.1460186830307837,-39.832013269841354,-0.5527704115337784,-1.4733564428979946,-45.7356337433539,-0.6385256052346762,0.033650411807363945,-40.844642641738574,-1.0057333912163955,,,,,,
9.72,,,,,,,,,,,,,,,,,,,,,,0.31848229650075055,-40.20055330066634,-4.941230968656441,0.47204592603342377,-40.48886872390949,-3.392709885104523,,,,,,,-0.333993980571762,-39.47363925441414,-0.6573117681448508,,,,,,,,,,,,,-0.7699932689221214,-39.54319979973434,-0.6582645269126175,0.6474162147771665,-40.5668667690411,-6.824351043752927,0.14620598466233936,-39.82591951997756,-0.5472184631105108,-1.4706684546768258,-45.7457851103145,-0.6281426098612855,0.0265491670396365,-40.83971832544239,-1.0030486836348018,,,,,,
9.73,,,,,,,,,,,,,,,,,,,,,,0.32088641403124285,-40.161871660905945,-4.9221999021872875,0.4781212509098367,-40.46436921273835,-3.3863054663023604,,,,,,,-0.3341538163836191,-39.46960605137929,-0.6555820318553884,,,,,,,,,,,,,-0.7694872111941748,-39.539960053713,-0.6523852393243033,0.6564047857432485,-40.50909089142624,-6.8095494083415815,0.15951182962555066,-39.82471102391082,-0.5483025237552255,,,,0.02517457428929415,-40.83498443882945,-1.003210426795249,,,,,,
9.74,,,,,,,,,,,,,,,,,,,,,,0.3349437257287562,-40.13252595843687,-4.913472180214399,0.47839613798865344,-40.44159333434118,-3.377506943549804,,,,,,,-0.3300552294390968,-39.46683749675367,-0.6538008734479348,,,,,,,,,,,,,-0.7668742962135155,-39.5371841748688,-0.6456664131805354,0.6716945498057925,-40.450907298976745,-6.799387055053103,0.16073480246808813,-39.824698816879845,-0.5456993362523761,,,,0.02220353315315693,-40.833893130260094,-1.00229505205985,,,,,,
9.75,,,,,,,,,,,,,,,,,,,,,,0.35487162750501255,-40.10758943555675,-4.910154004019034,0.46586287410863747,-40.41803132314908,-3.361284714908493,,,,,,,-0.32673449739662175,-39.46455234055475,-0.6496123359438997,,,,,,,,,,,,,-0.7676270885550878,-39.53556063974884,-0.6379888773413995,0.6822318878271005,-40.39722321814543,-6.789606781834209,0.16636174783792157,-39.82442293797976,-0.5469813796807514,,,,0.024290375166601486,-40.8330899076218,-1.0035393299861397,,,,,,
9.76,,,,,,,,,,,,,,,,,,,,,,0.35890917929464905,-40.08192049081799,-4.9043806887183905,0.4683774843429589,-40.39682282752938,-3.3538579572619938,,,,,,,-0.3280730364902382,-39.46203769217345,-0.6478398750460173,,,,,,,,,,,,,-0.7725009745545464,-39.53581454599316,-0.6329273082406672,0.6963340603634549,-40.34533601227395,-6.784451752652558,0.16508947003432795,-39.824046961425665,-0.5471915694953893,,,,0.018057086064135586,-40.83049713424225,-1.0025183644327882,,,,,,
9.77,,,,,,,,,,,,,,,,,,,,,,0.35754695093154254,-40.052406331321436,-4.89610004925504,0.4723602189341136,-40.37898591386556,-3.349004136569704,,,,,,,-0.32833724241694995,-39.46061191095532,-0.6459301613435855,,,,,,,,,,,,,-0.7752444284727176,-39.5355289014683,-0.6278917935216768,0.7098597558619133,-40.296793532890206,-6.783707123762952,0.16324594132797543,-39.82384676611764,-0.5462361404395963,,,,0.007600685784205363,-40.82872467334437,-0.9983812490467443,,,,,,
9.78,,,,,,,,,,,,,,,,,,,,,,0.3469720381430079,-40.021734945288244,-4.883087964584945,0.46975386523260454,-40.36289460563148,-3.3436803451847936,,,,,,,-0.32875998715847743,-39.459557223478896,-0.6448599861966073,,,,,,,,,,,,,-0.7770881479139291,-39.53621737801541,-0.625241303773791,0.7134993584416947,-40.24735994024513,-6.779689789868371,0.16169034596479648,-39.82441317235498,-0.5465003082193363,,,,0.010727276562289667,-40.82798981007954,-1.000875984708756,,,,,,
9.79,,,,,,,,,,,,,,,,,,,,,,0.343466369581229,-39.99330477014246,-4.8752153451320055,0.47393690957269996,-40.3494229262451,-3.3408199326510726,,,,,,,-0.3289835665602183,-39.45618564152301,-0.643079361846759,,,,,,,,,,,,,-0.7792309396140809,-39.53715487799445,-0.6236302808605814,0.6977729641398867,-40.19572908202417,-6.768672944411492,0.16100722906722353,-39.82341219581485,-0.5456975051977295,,,,0.0036698522343519557,-40.82722320853418,-0.998540779682827,,,,,,
9.8,,,,,,,,,,,,,,,,,,,,,,0.34583190144974196,-39.9691324074015,-4.87018818459984,0.47602587589563683,-40.337040114021875,-3.3389900987075976,,,,,,,-0.33054625726015274,-39.4552261688882,-0.6409370279102689,,,,,,,,,,,,,-0.7812783638847236,-39.53603427255075,-0.6195323424145798,0.7174564201208256,-40.1405777160694,-6.7750633251280306,0.16212600345627948,-39.821947352097595,-0.5451196167218768,,,,0.00370408973759212,-40.8253945952938,-0.9989536825056291,,,,,,
9.81,,,,,,,,,,,,,,,,,,,,,,0.3479239195304231,-39.949198325815814,-4.866235242793664,0.47823515776764225,-40.325926833020276,-3.3365410631178065,,,,,,,-0.32928351619951,-39.45128573928878,-0.6324428416987615,,,,,,,,,,,,,-0.7801482979920138,-39.53549472178156,-0.6178560500326142,0.7255087881049036,-40.07380037381199,-6.7710392773664125,0.16310075395329093,-39.82034823103959,-0.5444678375616405,,,,0.004970337935455038,-40.82432037656781,-0.9985105672811585,,,,,,
9.82,,,,,,,,,,,,,,,,,,,,,,0.35573558012242046,-39.90178377609436,-4.865033765769738,0.477636784367931,-40.31527497778961,-3.3320906847993115,,,,,,,-0.3289950106517594,-39.4505801728983,-0.6306650020778548,,,,,,,,,,,,,-0.7820963112541364,-39.53448397961665,-0.6171677642203619,0.7191683799214275,-40.00923982838003,-6.77697616688215,0.16274243944713973,-39.81952059433934,-0.5437938568638145,,,,0.002719699977643042,-40.82324615784182,-0.9977590719366276,,,,,,
9.83,,,,,,,,,,,,,,,,,,,,,,0.3592383495143423,-39.89018953807226,-4.861689039281998,0.4775829589907161,-40.30772370842715,-3.329666978798798,,,,,,,-0.3285658572189689,-39.451356540068446,-0.6341476298686644,,,,,,,,,,,,,-0.7834748665211748,-39.535091889759315,-0.6176925139644922,,,,0.1633802186687241,-39.8200210826094,-0.5423290894405,,,,0.0027620046713500157,-40.82322174377987,-0.9976975027241366,,,,,,
9.84,,,,,,,,,,,,,,,,,,,,,,0.36311309002832104,-39.87783846412958,-4.860576368408431,0.4696324434213537,-40.299791579698194,-3.319244005398957,,,,,,,-0.32605189548316815,-39.44983554400869,-0.6283487942438839,,,,,,,,,,,,,-0.7806091134114013,-39.5355289014683,-0.6170855193491533,-2.633807619352467,-41.391522512327356,-7.127741539901308,0.16367019287488915,-39.81949618027738,-0.5410999558620162,,,,0.002708088397053887,-40.82325348206041,-0.9977760091921084,,,,,,
9.85,,,,,,,,,,,,,,,,,,,,,,0.36783988130450496,-39.86725008546,-4.8629674206010804,0.4694164552670017,-40.29420564232305,-3.3167226431506265,,,,,,,-0.3261723254731521,-39.4498306611963,-0.6282000592008217,,,,,,,,,,,,,-0.7788131539788878,-39.534813569453036,-0.6152656799122909,-2.6580794693958865,-41.204691461815855,-7.139903404863844,0.1645694695881872,-39.8198623912067,-0.5408016846894839,,,,0.0004220901335308669,-40.823170474249764,-0.9973296133280627,,,,,,
9.86,,,,,,,,,,,,,,,,,,,,,,0.36842181335936885,-39.85541170681836,-4.859490553003013,0.4730810822602862,-40.29018952913157,-3.316807787191692,,,,,,,-0.32619448886377,-39.4498306611963,-0.6281726315280949,,,,,,,,,,,,,-0.780671521857272,-39.53413241712451,-0.6160359817139209,-2.6784203502888886,-41.022796934631515,-7.1540952990778806,0.16699542626003705,-39.81956209824466,-0.540008418410828,,,,0.0027780588840382037,-40.823211978155086,-0.9976740804834492,,,,,,
9.87,,,,,,,,,,,,,,,,,,,0.7176988822736092,-39.770226161847404,-6.775634003826212,0.3687500680517388,-39.8781509641226,-4.860426221927412,0.4730291642316615,-40.287599197158215,-3.3150872061754626,,,,,,,-0.3255031894407452,-39.44881991903139,-0.6271110775967443,,,,,,,,,,,,,-0.7777818124492057,-39.534134858530706,-0.6164743285669161,-2.6963079231312577,-40.843631899573666,-7.169134361241731,0.1683793793235857,-39.819933191986365,-0.5397134278778708,,,,0.0027257355438380926,-40.82324371643563,-0.9977502981331128,,,,,,
9.88,,,,,,,,,,,,,,,,,,,0.7121154625986037,-39.719625577040915,-6.77696029774188,0.3705146706734297,-39.843243738340334,-4.863188978213316,,,,,,,,,,-0.32161017652727253,-39.448114352640914,-0.6259681561745367,,,,,,,,,,,,,-0.779187604654112,-39.53288974137104,-0.6154418807750517,-2.7104702152951745,-40.66876129801358,-7.184748984916155,0.16945977785900723,-39.8194864146526,-0.5388757203770638,,,,0.0021056352085105645,-40.82375641173667,-0.9986811605390642,,,,,,
9.89,,,,,,,,,,,,,,,,,,,0.7091439660829906,-39.69878085094433,-6.782150727313365,0.3655187906581432,-39.864405847242324,-4.859391676052098,0.474494732741384,-40.285648513608066,-3.3158245108464826,,,,,,,-0.3207827687088525,-39.447799411241704,-0.6246010831460111,,,,,,,,,,,,,-0.7792824380260157,-39.5328555616843,-0.6169514708902355,-2.721794067581129,-40.48692292317173,-7.189664145939105,0.16971469499808478,-39.81880526232408,-0.5378611635149753,-1.4115290517018195,-41.93630765640046,-1.082743658660121,0.0003265685515127653,-40.82375152892428,-0.9975270620541181,,,,,,
9.9,,,,,,,,,,,,,,,,,,,0.712440932562032,-39.63747469997088,-6.781535492952116,0.363994323223956,-39.85859041768481,-4.860133558359735,0.4702176561157927,-40.28639070109148,-3.315621263780713,,,,,,,,,,,,,,,,,,,,,,-0.7807232491510376,-39.53240146013195,-0.6163551192800298,-2.728499084521104,-40.31694734103348,-7.203398276491498,0.17052405929884173,-39.81931063340653,-0.537589099312072,-1.4809696629426696,-41.54409086829219,-1.0584149696287142,0.000335459291887448,-40.823746646111886,-0.9975140920837049,,,,,,
9.91,,,,,,,,,,,,,,,,,,,0.7078072198970489,-39.581044037169704,-6.781728364041555,0.35923972280532723,-39.85312899202563,-4.861071668690329,0.4778383529669412,-40.28603181438075,-3.3248390980473346,,,,,,,-0.3202804493841427,-39.44678134485821,-0.6233060316002508,,,,,,,,,,,,,-0.7795825021062228,-39.53158358905648,-0.6152512222099773,-2.733738647392272,-40.15266267673678,-7.219474325936858,0.17039502716671606,-39.81929598496936,-0.5369030641711561,-1.5119453092229662,-41.21520903970577,-1.0606116248530526,-0.00041476420131107694,-40.82508697811318,-0.998790947523915,-2.206171215336667,-41.77580473030048,-1.1062376919484649,-1.884785877061205,-41.275389702423126,-1.0367567975053902
9.92,,,,,,,,,,,,,,,,,,,0.6959205471891039,-39.5267642532267,-6.776841279189853,0.35513568084383706,-39.847191492158345,-4.862034498258652,0.4683806886885904,-40.28495759565476,-3.320942613759428,,,,,,,-0.32010398149257924,-39.44607089565534,-0.6213894132959226,,,,,,,,,,,,,-0.7798500649664533,-39.52998690940467,-0.614554391476041,-2.738492980782098,-39.97974031732065,-7.2283598237851265,0.16967912294687792,-39.81955233261988,-0.535350406124806,-1.5897050120747451,-40.80878326754009,-1.0294212874154454,-0.0010076667888238994,-40.82558258357085,-0.9996828237246831,-2.268991343327059,-41.40788969946152,-1.0678860997881117,,,
9.93,,,,-2.899051448873024,-39.48058749644633,-5.314719729839567,,,,,,,,,,,,,,,,0.3479386824085111,-39.83785067205463,-4.8610536633196375,0.4764837158512236,-40.28425691207667,-3.3342821520354846,,,,,,,,,,,,,,,,,,,,,,-0.7808582894312224,-39.52834140162895,-0.6140069061367157,-2.7429229123237064,-39.80031649320608,-7.2313810639519716,0.17208573910402336,-39.80311190329985,-0.5364484285612008,-1.6371026245407165,-40.429569408828684,-0.9969846884090146,,,,,,,-1.651342278763451,-41.648973678447874,-0.721485426988778
9.94,,,,-2.8979259606169308,-39.26594882936888,-5.333972048745181,,,,,,,,,,,,,0.6829267730654749,-39.457276950092364,-6.769498139705547,0.3424020690679086,-39.8285684456996,-4.861991163298683,0.4751067627570009,-40.283517165999456,-3.337850267190106,,,,,,,-0.3191961598575972,-39.44362948945991,-0.6163257079647693,,,,,,,,,,,,,-0.7799741952127022,-39.527184175092316,-0.6134998184405305,-2.748282409274225,-39.63204501259224,-7.242183065663653,0.17142734144417915,-39.81921053575252,-0.5345806002338094,-1.6933222582938754,-40.04633943692579,-0.9666348813481278,-0.007426113916349841,-40.82500885311492,-1.0010567250611615,,,,,,
9.95,,,,-2.893650142841409,-39.059540142576225,-5.350519289586259,,,,,,,,,,,,,0.6759977571070692,-39.40548251765631,-6.765364228665135,0.33441767898758457,-39.818063074840666,-4.861962781951661,0.47285864726769944,-40.28363923630923,-3.3418318955190784,,,,,,,,,,,,,,,,,,,,,,-0.781810666729271,-39.5245743118694,-0.6137529235984474,-2.7528206782157554,-39.472828707557255,-7.260106038895856,0.17342794030693298,-39.81863680529659,-0.5346281695076485,-1.7616349398724367,-39.65986727759537,-0.9506280305096197,-0.012300781928730409,-40.824137271103154,-1.0008605733321474,,,,,,
9.96,,,,,,,,,,,,,,,,,,,0.6703361361398663,-39.35331210866616,-6.759706880158774,0.34299636074163686,-39.80724276258252,-4.868072095779951,0.4708973588593892,-40.282972732417875,-3.347319566294857,,,,,,,,,,,,,,,,,,,,,,-0.776542569923194,-39.551114838619924,-0.6171156554568782,-2.7607448723745733,-39.288722266359855,-7.254232625941199,0.17114831541892173,-39.80326082907777,-0.5310984302066615,-1.82065837605316,-39.261651954464924,-0.9172661385551208,-0.013338832557078462,-40.82473785702723,-1.0053426136372394,,,,,,
9.97,,,,-2.8725048186070126,-38.66332921393223,-5.368687013789554,,,,,,,,,,,,,0.6713295595795756,-39.298221777866274,-6.759426728797848,0.33321665972732006,-39.79260897384711,-4.865496107067997,0.46469138060454895,-40.28168611135288,-3.349904405104269,,,,,,,-0.31573792705525605,-39.466930270189096,-0.6385179758403154,,,,,,,,,,,,,-0.7756994455523909,-39.54928378397335,-0.6171699004507829,-2.765481200393708,-39.146400492197245,-7.281339558929062,0.17041753388008019,-39.79974276275016,-0.5336297869616047,-1.881971851245197,-38.86240391651381,-0.8947260084436977,-0.01808636028871624,-40.82497955624058,-1.0081884540277315,-2.5706331822879633,-39.443978610545855,-0.8201890380638304,,,
9.98,,,,-2.8588192110027535,-38.47580968687362,-5.371610597708582,,,,,,,,,,,,,0.6729038851059101,-39.241236915858735,-6.7551487747919055,0.32806163054566895,-39.77680331013789,-4.864724012358693,0.46283842959616095,-40.27978425592664,-3.3571987164646657,,,,,,,-0.31544020901381487,-39.46549228193999,-0.636855454515171,,,,,,,,,,,,,-0.7751062601408449,-39.547486909013514,-0.615445695472232,-2.773357481955941,-38.98623203874604,-7.286349934793634,0.17249343486517432,-39.81960604355618,-0.5288195682580863,-1.943508715104116,-38.46719640581614,-0.8784698289974813,-0.02084548426764865,-40.823602603146355,-1.011572243014598,-2.631780641858711,-39.03509922515377,-0.7832137123522074,-2.319022012374802,-38.54517003688579,-0.8606464193616858
9.99,,,,-2.843227475511412,-38.29437170264782,-5.368702882929824,,,,,,,,,,,,,0.6546095129562275,-39.18278232732155,-6.7427073688199926,0.3236738895548754,-39.759144619126346,-4.865009962059332,0.461630314999141,-40.27549714664747,-3.361577988827719,,,,,,,-0.31581435451326456,-39.463895602288176,-0.6342328120567018,,,,,,,,,,,,,-0.7737993448868536,-39.54462069814008,-0.6166163115959691,,,,0.17126849745358896,-39.81987215683148,-0.5246514393839661,-1.9700982225664347,-38.03106360306447,-0.8801333421438926,-0.025509933855162537,-40.82304840393999,-1.0141431963262733,-2.70825799610634,-38.624186148400895,-0.756454374571419,,,
