time,l_thi_x,l_thi_y,l_thi_z,l_kne_x,l_kne_y,l_kne_z,l_tib_x,l_tib_y,l_tib_z,l_ank_x,l_ank_y,l_ank_z,l_hee_x,l_hee_y,l_hee_z,l_toe_x,l_toe_y,l_toe_z,r_thi_x,r_thi_y,r_thi_z,r_kne_x,r_kne_y,r_kne_z,r_tib_x,r_tib_y,r_tib_z,r_hee_x,r_hee_y,r_hee_z,r_toe_x,r_toe_y,r_toe_z,l_mt5_x,l_mt5_y,l_mt5_z,l_mt1_x,l_mt1_y,l_mt1_z,r_mt5_x,r_mt5_y,r_mt5_z,r_mt1_x,r_mt1_y,r_mt1_z,r_ank_x,r_ank_y,r_ank_z
1.65,0.1427192077636719,-1.0627637939453125,0.6810910034179688,0.15303143310546874,-1.0914951171875,0.47736932373046875,0.13319866943359376,-1.1189072265625,0.3141915588378906,0.16144610595703127,-1.1237445068359375,0.058863479614257815,0.21300808715820313,-1.168781005859375,0.011961472511291505,0.1630740509033203,-0.9678496704101562,0.023379016876220703,0.5088763122558594,-1.02652734375,0.6603572387695312,0.4996781311035156,-1.0623251953125,0.4656219482421875,0.5283129272460938,-1.1076688232421876,0.3159263916015625,0.4641754150390625,-1.1744500732421874,0.017025251388549805,0.5292764282226563,-0.9775369262695313,0.02713840675354004,0.12009290313720704,-1.0162132568359374,0.013879501342773437,0.20717573547363283,-0.9672029418945313,0.024037288665771483,0.5684744873046875,-1.023114013671875,0.01651803779602051,0.4834529113769531,-0.9724010620117187,0.027719776153564454,0.5180121459960938,-1.12162939453125,0.06873089599609375
1.66,0.14265055847167968,-1.0627216796875,0.6811013793945313,0.1530459899902344,-1.0914468994140625,0.4773554382324219,0.1332291717529297,-1.118894287109375,0.31422216796875,0.16159014892578125,-1.1237801513671875,0.058875083923339844,0.21301034545898437,-1.1687752685546875,0.011971338272094727,0.16311605834960938,-0.96788427734375,0.023425788879394532,0.508888916015625,-1.0265274658203125,0.6603239135742187,0.4996182556152344,-1.0623836669921876,0.4656098022460938,0.5283198852539063,-1.1076763916015626,0.3159275817871094,0.4643562927246094,-1.174357666015625,0.016988956451416015,0.529186767578125,-0.9775313110351562,0.02718148422241211,0.12015465545654297,-1.0162056884765625,0.013892009735107421,0.2071791229248047,-0.967197998046875,0.024043296813964846,0.5684581298828125,-1.023120361328125,0.016517210006713866,0.48349038696289065,-0.972408203125,0.027772829055786135,0.5176348266601563,-1.120784423828125,0.06854408264160157
1.67,0.142692626953125,-1.062630615234375,0.6811791381835938,0.15296009826660156,-1.0913811035156251,0.4774274597167969,0.13319203186035156,-1.1188809814453125,0.31415472412109374,0.16154127502441407,-1.1237548828125001,0.05896221160888672,0.21300637817382814,-1.168782958984375,0.011958114624023438,0.16310581970214844,-0.9678390502929688,0.023439558029174804,0.5087673950195313,-1.0264786376953126,0.6603811645507812,0.4996182556152344,-1.0623836669921876,0.4656098022460938,0.5282764892578126,-1.107609130859375,0.3160257873535156,0.4641391296386719,-1.174493408203125,0.017134071350097656,0.5292609252929688,-0.9775123291015625,0.027155197143554688,0.12013533020019532,-1.0162022094726564,0.013876118659973145,0.2071898651123047,-0.9672041625976563,0.02403240966796875,0.5684925537109375,-1.0231585083007813,0.016473775863647462,0.48353262329101565,-0.9723950195312501,0.02781838607788086,0.5175895385742187,-1.12066015625,0.06842613983154297
1.68,0.14268975830078126,-1.06262841796875,0.681179443359375,0.15300773620605468,-1.0913245849609374,0.47741949462890626,0.13327777099609375,-1.118818359375,0.31410372924804686,0.16154777526855468,-1.1237520751953125,0.058944976806640625,0.21308351135253906,-1.168725830078125,0.011954835891723633,0.1631233367919922,-0.9678402709960938,0.02341761016845703,0.5087664489746094,-1.026479248046875,0.6603836669921875,0.4995906372070313,-1.0624039306640625,0.46557064819335936,0.5283042602539063,-1.1076734619140625,0.31594155883789066,0.4641934509277344,-1.1745052490234376,0.017057390213012696,0.5291846923828125,-0.9775193481445312,0.027166999816894532,0.12013509368896484,-1.0161910400390626,0.013839699745178223,0.20732786560058594,-0.9671560668945313,0.02414244079589844,0.5684854736328125,-1.0231549682617187,0.016486711502075195,0.48349746704101565,-0.9724277954101562,0.027715810775756838,0.5180706176757812,-1.12156884765625,0.06851263427734375
1.69,0.14266526794433593,-1.0625230712890625,0.6811530151367188,0.15299656677246093,-1.09135009765625,0.47742016601562504,0.13323362731933594,-1.1188310546875,0.3141424865722656,0.1616445770263672,-1.123717041015625,0.05897978973388672,0.21301985168457033,-1.16875,0.012015974044799805,0.16314396667480469,-0.9678593139648438,0.02335720443725586,0.5088539428710938,-1.02653857421875,0.6603099975585938,0.4995900573730469,-1.0624027099609374,0.46557025146484377,0.528262939453125,-1.1076053466796876,0.3160352478027344,0.46436758422851565,-1.1743154296875,0.016874753952026367,0.5292024536132812,-0.9775269775390625,0.027172637939453126,0.12019588470458985,-1.0161945190429689,0.013889162063598633,0.20730935668945313,-0.9671162719726563,0.024082324981689454,0.5684529418945312,-1.0231572265625,0.016497711181640624,0.4834888916015625,-0.9723198852539062,0.027807012557983398,0.5175923461914063,-1.1208541259765625,0.06868019866943359
1.7,0.14269953918457032,-1.062470703125,0.6811895751953125,0.15290867614746095,-1.0912628173828125,0.477406494140625,0.13315606689453124,-1.118802978515625,0.31418560791015626,0.16157627868652344,-1.1236632080078126,0.058996318817138675,0.21300825500488282,-1.16877685546875,0.011968309402465821,0.16313356018066408,-0.9678477172851563,0.023423498153686523,0.5088380432128906,-1.0265394287109375,0.6603146362304687,0.4995862731933594,-1.0623985595703125,0.46558135986328125,0.5282716064453125,-1.1076083984375,0.3160299072265625,0.46427871704101564,-1.174271728515625,0.016976306915283203,0.529225830078125,-0.9775623779296875,0.027146291732788087,0.12014232635498047,-1.0161911010742188,0.01382312297821045,0.2071900329589844,-0.967190185546875,0.024024457931518556,0.568703857421875,-1.0227651977539063,0.01672639846801758,0.48348516845703127,-0.9722859497070313,0.027808778762817385,0.5176006469726563,-1.1208533935546876,0.06867059326171875
1.71,0.14263525390625,-1.0624266357421874,0.6811953125,0.15306135559082032,-1.0911979980468751,0.47744720458984374,0.1331907653808594,-1.1187451171875,0.31415438842773435,0.16161642456054687,-1.1236297607421875,0.05887475967407227,0.21297845458984374,-1.168743408203125,0.011940507888793946,0.16312583923339843,-0.967845458984375,0.023408374786376952,0.5087456665039063,-1.0264857177734374,0.6603678588867188,0.4995877380371094,-1.062400390625,0.4655777587890625,0.5282767944335938,-1.1076092529296875,0.31602566528320314,0.464200927734375,-1.17445556640625,0.01705891036987305,0.5291399536132813,-0.9774964599609375,0.02722385597229004,0.12014976501464844,-1.0161942749023438,0.013845626831054688,0.20732301330566408,-0.9671472778320312,0.02407088661193848,0.5687354736328125,-1.0227694702148438,0.016718448638916018,0.48351861572265625,-0.9723370971679688,0.027764411926269533,0.5177352905273438,-1.120678466796875,0.06851305389404297
1.72,0.14269741821289061,-1.0623424072265626,0.6811614990234375,0.15291130065917968,-1.0912318115234376,0.47744232177734375,0.13317971801757814,-1.118697998046875,0.31415618896484376,0.16161375427246094,-1.1236329345703124,0.05887176132202149,0.21300250244140626,-1.1687640380859374,0.012011395454406739,0.16311302185058593,-0.967817626953125,0.02338308334350586,0.5087057189941406,-1.0264066162109375,0.6603510131835938,0.4995885925292969,-1.0624010009765625,0.4655738220214844,0.5281962890625,-1.107519775390625,0.3160118103027344,0.464324951171875,-1.174314453125,0.01698778533935547,0.5291904907226562,-0.9775051879882812,0.027189746856689453,0.12014890289306641,-1.0161920776367188,0.01385096549987793,0.20728245544433593,-0.9671433715820312,0.024063547134399413,0.5684949340820312,-1.0231126708984375,0.016513635635375976,0.48351123046875,-0.9722703247070312,0.027785583496093752,0.5176826171875,-1.1205548095703126,0.06840364074707031
1.73,0.14267196655273437,-1.0623209228515624,0.6812213134765626,0.15294920349121094,-1.0912135009765624,0.47742630004882813,0.13316133117675782,-1.1186588134765625,0.3142483520507813,0.161666015625,-1.1236187744140624,0.05883494567871094,0.21307473754882814,-1.1687144775390625,0.011994784355163575,0.16313189697265626,-0.9678751831054687,0.02332907295227051,0.50882763671875,-1.0264582519531251,0.6603121337890625,0.49954129028320315,-1.062315185546875,0.46556997680664064,0.528203857421875,-1.1075325927734376,0.31601776123046876,0.46413809204101564,-1.174414306640625,0.017047363281250002,0.5292650756835937,-0.9775119018554688,0.027142992019653322,0.12018025207519531,-1.0161893310546875,0.01388951587677002,0.2073316192626953,-0.9671984252929687,0.024075929641723632,0.568539306640625,-1.0231351318359376,0.016494136810302734,0.48351025390625,-0.9722699584960938,0.027785800933837892,0.5177425537109375,-1.120677734375,0.06850460052490234
1.74,0.14262113952636718,-1.0622226562500001,0.6811546630859375,0.1531338806152344,-1.0910902099609374,0.47741937255859374,0.13311380004882814,-1.11870068359375,0.31418078613281253,0.16167095947265625,-1.1236182861328126,0.05888658142089844,0.21304901123046877,-1.168723388671875,0.012055130004882814,0.16307025146484375,-0.9677991333007813,0.023398361206054687,0.5086932678222656,-1.0264075927734375,0.6603483886718751,0.49958984375,-1.062363525390625,0.4656351928710938,0.5282061767578126,-1.1075336914062501,0.3160165100097656,0.46426025390625003,-1.1743555908203125,0.017020696640014647,0.5292013549804687,-0.9774931640625,0.027169799804687502,0.12008892822265625,-1.0162132568359374,0.013879549026489258,0.20720877075195313,-0.967185546875,0.024025156021118165,0.5685061645507813,-1.023114501953125,0.016497249603271483,0.48355511474609375,-0.972296142578125,0.027799034118652345,0.5177136840820312,-1.12074609375,0.06862487792968751
1.75,0.14264132690429687,-1.0622119140625,0.68120263671875,0.15309194946289062,-1.0911369628906251,0.4773582458496094,0.13310910034179688,-1.11867138671875,0.314299560546875,0.1616351776123047,-1.1236773681640626,0.05886422729492188,0.2130817413330078,-1.16870166015625,0.012015379905700684,0.16310032653808595,-0.9678030395507813,0.023400548934936524,0.5088112182617187,-1.0264652099609375,0.6602892456054688,0.4995540771484375,-1.0624093017578125,0.46565338134765627,0.5281563110351563,-1.1075412597656251,0.3160783386230469,0.464156005859375,-1.174366943359375,0.01701889991760254,0.52921826171875,-0.9775269165039062,0.02716516876220703,0.12010501098632813,-1.016224853515625,0.013888607025146485,0.20723162841796874,-0.9671543579101562,0.024069219589233398,0.568400634765625,-1.0230805664062501,0.01655345344543457,0.4834682312011719,-0.9722884521484375,0.027743120193481446,0.5176553344726562,-1.120686279296875,0.06860575103759765
1.76,0.1425840301513672,-1.0622125244140626,0.6812222900390625,0.15297389221191407,-1.0911497802734376,0.47740969848632814,0.13311351013183595,-1.1186708984375,0.3142649841308594,,,,0.21308259582519531,-1.1687021484375,0.012015105247497559,0.1630751495361328,-0.9678101806640625,0.023390573501586916,0.5087061462402344,-1.026405029296875,0.6603510742187501,0.4995900573730469,-1.0624027099609374,0.46557022094726563,0.5282276000976562,-1.1076136474609375,0.316082275390625,0.46418099975585936,-1.17429345703125,0.017000741958618164,0.5292091674804688,-0.9775225830078125,0.02715280342102051,0.12013636779785157,-1.0161840209960937,0.01382418441772461,0.20719329833984376,-0.9671986083984375,0.0240396728515625,0.5684968872070313,-1.0231265869140624,0.016512777328491213,0.48350488281250004,-0.97227392578125,0.02779137420654297,0.5176980590820313,-1.1208438720703124,0.06855758666992187
1.77,0.14260430908203126,-1.0621597900390625,0.6811461181640626,0.15303036499023437,-1.0911517333984375,0.4773411254882813,0.13312617492675782,-1.1186690673828126,0.314256103515625,0.16152302551269532,-1.123646728515625,0.05891066741943359,0.21308216857910156,-1.168701904296875,0.012015242576599122,0.16311859130859374,-0.9678035278320313,0.02336854362487793,0.5088069763183594,-1.02646337890625,0.6602850341796875,0.49959149169921874,-1.0624044189453126,0.46556668090820313,0.5282816772460938,-1.1076190185546875,0.3160312805175781,0.46418673706054686,-1.1744423828125001,0.017084938049316406,0.52927734375,-0.9775157470703125,0.02715743446350098,0.12015608215332031,-1.0161958618164062,0.013849315643310546,0.2071805877685547,-0.9672210083007813,0.02402733039855957,0.5684865112304688,-1.0231369018554688,0.01649115180969238,0.48347357177734374,-0.9722855834960937,0.027780303955078127,0.517536376953125,-1.1207308349609375,0.06857457733154297
1.78,0.14254197692871093,-1.0621192626953124,0.6811482543945313,0.15297720336914064,-1.0911268310546876,0.477423095703125,0.13315074157714843,-1.1186634521484375,0.31424880981445313,0.16168101501464843,-1.12359814453125,0.058921939849853514,0.2130762176513672,-1.1687135009765626,0.011996744155883789,0.16313287353515626,-0.96783935546875,0.023367450714111327,0.5086993713378907,-1.026418701171875,0.6603209228515625,0.49958917236328126,-1.0624022216796876,0.46557418823242186,0.5282787475585937,-1.1076170654296875,0.3160321350097656,0.46419818115234374,-1.1744149169921876,0.017085355758666994,0.5292547607421875,-0.97752490234375,0.027126718521118164,0.1201424789428711,-1.016191162109375,0.013841665267944336,0.20726646423339845,-0.9672296142578125,0.02404458808898926,0.5684854736328125,-1.0231404418945313,0.016479387283325195,0.48355108642578126,-0.9723036499023437,0.027795654296875,0.5176898803710938,-1.1207484130859375,0.06865252685546876
1.79,0.1425643005371094,-1.062109130859375,0.6811907958984376,0.1530782928466797,-1.09111181640625,0.4773951721191406,0.13310876464843752,-1.118668701171875,0.3142333679199219,0.16162431335449218,-1.123657958984375,0.05896405029296875,0.21308238220214845,-1.1687003173828125,0.012017650604248047,0.16312489318847656,-0.9678414306640625,0.02340278434753418,0.5086976318359375,-1.026415283203125,0.6603289184570312,0.49959149169921874,-1.0624044189453126,0.46556668090820313,0.5282320556640625,-1.1076229248046876,0.31608770751953125,0.46423294067382814,-1.174395751953125,0.016944561004638672,0.5292444458007812,-0.977533203125,0.02715036201477051,0.12008116149902344,-1.0161995239257813,0.013867351531982422,0.2072423095703125,-0.9671527709960938,0.024052080154418946,0.5684818115234375,-1.0231508178710937,0.016481277465820312,0.48350411987304687,-0.9722753295898438,0.027791738510131836,0.5178471069335938,-1.1207962646484375,0.06855388641357422
1.8,0.1425425567626953,-1.0621202392578126,0.6811505737304687,0.15298017883300782,-1.0911488037109376,0.477429443359375,0.1331084442138672,-1.1186756591796876,0.3142593078613281,0.16165774536132813,-1.1236058349609375,0.05892470550537109,0.21307777404785155,-1.16871240234375,0.011998867988586426,0.16313534545898437,-0.96783251953125,0.02338923454284668,0.5086578369140625,-1.0263406982421874,0.6603104858398438,0.49955645751953126,-1.0624110107421876,0.4656449584960938,0.5282382202148438,-1.107626953125,0.3160860900878906,0.46435702514648436,-1.174361328125,0.016932510375976564,0.5292489013671875,-0.9775238037109375,0.027174348831176757,0.12015123748779297,-1.0161988525390626,0.013844663619995118,0.20718067932128906,-0.9671922607421876,0.02403730583190918,0.568460693359375,-1.0231754150390626,0.016465335845947265,0.48354299926757816,-0.9723427734375,0.02775019454956055,0.5176450805664062,-1.120783447265625,0.0685322265625
1.81,0.14254367065429688,-1.062120361328125,0.6811472167968751,0.15300175476074218,-1.09119677734375,0.4774656982421875,0.1331475067138672,-1.11866064453125,0.3142264404296875,0.16162342834472657,-1.123659912109375,0.058933116912841796,0.21304817199707032,-1.168724853515625,0.012052963256835938,0.16311520385742187,-0.96783544921875,0.02342092514038086,0.5088232116699218,-1.0264703369140624,0.6602747802734376,0.4995905456542969,-1.06240380859375,0.46557080078125,0.5282764282226563,-1.107615966796875,0.316033203125,0.4643337097167969,-1.1743553466796874,0.01694427490234375,0.5292103881835938,-0.9775350341796876,0.02715696907043457,0.12018126678466796,-1.0162017822265625,0.013941174507141113,0.2072721862792969,-0.967178955078125,0.024060699462890626,0.568502197265625,-1.0231841430664064,0.01645737075805664,0.4835000915527344,-0.9722758178710937,0.02778889846801758,0.5177377319335937,-1.12067822265625,0.06851016998291015
1.82,0.1425980987548828,-1.062043701171875,0.6811715087890625,0.15301161193847657,-1.0911259765625,0.47745556640625003,0.13310151672363282,-1.118675537109375,0.31427032470703126,0.16167066955566406,-1.1236075439453126,0.0589098129272461,0.213083251953125,-1.1687006835937501,0.012017372131347657,0.16312765502929688,-0.96783349609375,0.023403661727905273,0.5088156433105469,-1.0264666748046876,0.660271240234375,0.4995525817871094,-1.062407470703125,0.46565707397460937,0.5282283325195313,-1.10761474609375,0.3160827026367188,0.4640562744140625,-1.1745867919921875,0.017228397369384765,0.5292227172851562,-0.9775176391601562,0.027185462951660157,0.12015115356445313,-1.0162042236328126,0.0138647518157959,0.20731321716308596,-0.967189453125,0.024093141555786134,0.5683743896484376,-1.0231511840820313,0.016508623123168947,0.4835090637207031,-0.9722748413085938,0.027794275283813476,0.518103515625,-1.1215361328125,0.06883047485351562
1.83,0.1425975341796875,-1.0620428466796876,0.6811707763671875,0.1530441436767578,-1.0911214599609376,0.47743948364257816,0.13311665344238283,-1.1186683349609374,0.31426644897460937,0.16168765258789064,-1.1236065673828126,0.05889845275878906,0.21295957946777344,-1.1687188720703126,0.011989121437072755,0.16311787414550782,-0.9678350830078125,0.023369720458984375,0.5086588134765625,-1.0263421630859375,0.6603060302734375,0.4995542907714844,-1.0624097900390626,0.46565374755859373,0.5282245483398438,-1.1076141357421876,0.31608587646484376,0.46413287353515625,-1.1744293212890626,0.01707615852355957,0.5291389770507813,-0.977490478515625,0.027233531951904297,0.12018467712402343,-1.0161950073242187,0.013909727096557618,0.20716921997070312,-0.9671803588867187,0.02403696632385254,0.5684529418945312,-1.0232012939453126,0.016445749282836913,0.48347174072265625,-0.9722887573242188,0.027797859191894533,0.5176471557617187,-1.12068701171875,0.06861524963378907
1.84,0.14260220336914062,-1.062045166015625,0.6811653442382812,0.15294889831542968,-1.0911734619140625,0.47748675537109375,0.1331274108886719,-1.118670166015625,0.3142550964355469,0.16171588134765624,-1.123629638671875,0.058909664154052736,0.21300096130371093,-1.1686883544921876,0.012019489288330078,0.16311241149902345,-0.9678384399414063,0.023413549423217776,0.5087626037597657,-1.0263830566406251,0.6602767333984375,0.4995597839355469,-1.0623763427734376,0.46569912719726564,0.5282376708984375,-1.107628662109375,0.31608837890625,0.46432135009765624,-1.174324462890625,0.01696407127380371,0.529191162109375,-0.9775112915039063,0.027202989578247072,0.12008495330810547,-1.016209716796875,0.013884469032287598,0.20734933471679687,-0.9671160888671875,0.024093061447143554,0.5684190673828126,-1.0231923217773438,0.016457170486450196,0.48344290161132814,-0.9723003540039062,0.027762737274169922,0.5176481933593751,-1.1205582275390624,0.06844356536865234
1.85,0.1425846710205078,-1.0620297851562501,0.681220458984375,0.15304551696777344,-1.0911485595703125,0.477401123046875,0.13320658874511718,-1.11870556640625,0.3142433166503906,0.16171641540527343,-1.1236044921875,0.0588811149597168,0.21276681518554688,-1.1688570556640625,0.011770880699157715,0.1630992126464844,-0.9678250732421875,0.023292665481567384,0.5086567993164063,-1.026342529296875,0.6603118286132813,0.4995099792480469,-1.06232666015625,0.4656459655761719,0.5282369384765625,-1.1076251220703126,0.3160853881835938,0.46414764404296877,-1.174371826171875,0.016992847442626954,0.5291318359375,-0.9774955444335938,0.02722130012512207,0.12012936401367187,-1.0161917724609375,0.013845968246459962,0.20713803100585937,-0.967178955078125,0.024043851852416993,0.5684166870117188,-1.0231846923828125,0.016440353393554687,0.48351943969726563,-0.9722681884765625,0.02779908561706543,0.5176915893554688,-1.120748291015625,0.06865055084228516
1.86,0.14258055114746093,-1.0620264892578126,0.6812213745117187,0.15304495239257812,-1.0911231689453125,0.47743255615234376,0.13312379455566406,-1.118671630859375,0.31429098510742187,,,,0.21301161193847656,-1.168773193359375,0.01197491455078125,0.16308663940429688,-0.967799560546875,0.023396549224853517,0.5086536254882813,-1.02633349609375,0.6603314819335938,0.4994970703125,-1.0624705810546875,0.4656344299316406,0.5282369995117188,-1.1076278076171875,0.3160881042480469,0.46414855957031254,-1.174358154296875,0.017138715744018554,0.5292722778320312,-0.9775440673828125,0.02713267517089844,0.1201312255859375,-1.0161871948242187,0.01383104705810547,0.2071556396484375,-0.9672157592773438,0.024028135299682618,0.5684482421875,-1.0232049560546874,0.016448318481445314,0.483479736328125,-0.972302490234375,0.027692634582519533,0.5177357788085938,-1.120678466796875,0.06851248168945312
1.87,0.14260546875,-1.06204736328125,0.6811631469726562,0.15298159790039062,-1.0911326904296874,0.4774573059082031,0.13309654235839843,-1.1187292480468751,0.3142811279296875,0.1614945526123047,-1.1236990966796876,0.05897531127929687,0.21297833251953124,-1.1686374511718751,0.01201669216156006,0.16307305908203126,-0.9678001098632812,0.023413101196289064,0.5086653747558594,-1.0263292236328125,0.6603363647460938,0.49949737548828127,-1.0624711914062501,0.465634521484375,0.52822265625,-1.1076138916015625,0.3160874938964844,0.4639781494140625,-1.1745273437500001,0.017094831466674804,0.5292174072265625,-0.9775116577148437,0.02712796401977539,0.12013697052001954,-1.0161920166015626,0.013888744354248047,0.2071771240234375,-0.9672092895507812,0.024031089782714843,0.5687071533203125,-1.0227669067382812,0.016735252380371095,0.4834805603027344,-0.972281005859375,0.027783721923828126,0.5176953735351563,-1.1208441162109375,0.06856070709228516
1.88,0.14264093017578125,-1.0620283203125,0.6812042236328125,0.1530423583984375,-1.0912091064453124,0.47744635009765624,0.1331456756591797,-1.118774658203125,0.3143101806640625,0.160929931640625,-1.1236661376953125,0.05942271804809571,0.2129737548828125,-1.1687803955078124,0.012060971260070802,0.16309095764160156,-0.9678335571289063,0.02331848907470703,0.5087738647460938,-1.02639208984375,0.6602755737304687,0.499495361328125,-1.0624654541015626,0.46562503051757814,0.5282316284179688,-1.10762451171875,0.31608990478515625,0.46435424804687503,-1.174263671875,0.01693037796020508,0.5292723999023438,-0.9775243530273438,0.027180870056152346,0.12014157104492187,-1.0161904296875,0.013830136299133301,0.20715596008300782,-0.9671903686523438,0.024037843704223634,0.5685328979492188,-1.0231284790039064,0.016486322402954102,0.4835032958984375,-0.97229736328125,0.027754402160644533,0.517762939453125,-1.1206757812500001,0.06848097229003906
1.89,0.14266249084472657,-1.062048828125,0.6811507568359375,0.15302055358886718,-1.0911263427734375,0.47745303344726564,0.1332108612060547,-1.118702880859375,0.314245849609375,0.161639404296875,-1.1236497802734375,0.05891147232055664,0.2130161590576172,-1.1686920166015626,0.012025662422180176,0.16307318115234376,-0.9678008422851563,0.023418609619140624,0.508658447265625,-1.026343505859375,0.6603056640625,0.4995122985839844,-1.0623291015625,0.465637939453125,0.5282760009765625,-1.1076082763671875,0.3160253601074219,0.4641583251953125,-1.1743372802734375,0.01701860046386719,0.5291076049804687,-0.977473876953125,0.027217695236206055,0.12014255523681641,-1.0161982421875,0.013869427680969238,0.20776344299316407,-0.9667211303710938,0.02439262008666992,0.5684913940429688,-1.0231058959960937,0.016511131286621093,0.48348623657226564,-0.9723218994140626,0.027747045516967776,0.5178903198242187,-1.120857666015625,0.068590576171875
1.9,0.14270181274414062,-1.0619847412109376,0.6811211547851562,0.15296299743652345,-1.0912314453125,0.47749197387695314,0.13320108032226563,-1.118707275390625,0.31428497314453124,0.16086126708984375,-1.123730712890625,0.059483814239501956,0.21307948303222657,-1.1687054443359375,0.012009165763854981,0.16310530090332032,-0.967802490234375,0.023368999481201174,0.50880810546875,-1.0263758544921875,0.6602390747070312,0.49950714111328126,-1.062322998046875,0.46565362548828126,0.528230224609375,-1.107614990234375,0.31608114624023437,0.4641655578613281,-1.1743634033203125,0.01701538276672363,0.5292698364257813,-0.9775376586914063,0.027123889923095702,0.12015049743652344,-1.0161995239257813,0.013864853858947755,0.20726739501953126,-0.9671381225585938,0.024079103469848633,0.5684795532226563,-1.0230933837890626,0.016498220443725585,0.48346902465820313,-0.9723134765625,0.02770782661437988,0.5175903930664063,-1.120788818359375,0.06859561157226562
1.91,0.14267588806152345,-1.0619630126953126,0.6811822509765625,0.15303976440429687,-1.0911337890625,0.47743472290039063,0.13317379760742187,-1.1187108154296874,0.3142591247558594,0.16160629272460938,-1.1236583251953125,0.058951877593994145,0.21304913330078126,-1.1687255859375,0.012053221702575685,0.16307131958007812,-0.9678126831054688,0.023408344268798828,0.5087959594726562,-1.0263828125,0.6602109375,0.4995443420410156,-1.0623194580078126,0.465562744140625,0.5282847290039062,-1.107619384765625,0.31602871704101565,0.4643092651367188,-1.1743707275390625,0.017001922607421876,0.52920751953125,-0.97748779296875,0.027123435974121094,0.1200931854248047,-1.0162138061523438,0.013862065315246582,0.20758392333984377,-0.966881591796875,0.024270645141601564,0.5685396728515625,-1.0231146850585937,0.016474344253540038,0.48348379516601564,-0.9723116455078126,0.027765045166015627,0.5176450805664062,-1.120783447265625,0.0685322265625
1.92,0.14267393493652344,-1.0619613037109374,0.6811819458007813,0.15304168701171875,-1.091126220703125,0.4774105224609375,0.13319992065429687,-1.1187091064453125,0.3142428894042969,0.1616903076171875,-1.12366552734375,0.058865188598632816,0.21307972717285156,-1.1687071533203126,0.012006857872009278,0.16307345581054689,-0.9677988891601562,0.023417438507080078,0.5086879272460938,-1.0263201904296875,0.6602696533203125,0.49954598999023436,-1.0623218994140626,0.4655592346191406,0.5282802734375001,-1.1076173095703126,0.31603076171875,0.46412124633789065,-1.1744114990234376,0.017077651977539063,0.5292507934570313,-0.9775317993164063,0.027127874374389647,0.12009579467773437,-1.0162178955078125,0.013899980545043945,0.20752268981933594,-0.9669207763671875,0.02425422477722168,0.568695068359375,-1.0227576904296876,0.016722505569458007,0.4834543151855469,-0.97231591796875,0.02769503402709961,0.5177681884765625,-1.12067529296875,0.06847484588623047
1.93,0.14267808532714843,-1.0619638671875,0.6811784057617187,0.15305201721191405,-1.0911572265625,0.47739840698242186,0.13317654418945313,-1.1187119140625,0.31425573730468753,0.16159696960449219,-1.1236256103515625,0.05892893981933594,0.2130323486328125,-1.1686697998046875,0.011972825050354003,0.16310003662109376,-0.9677887573242188,0.023380231857299805,0.5086819763183594,-1.02633203125,0.6602401733398438,0.49954592895507816,-1.06232177734375,0.46555938720703127,0.528272705078125,-1.1076077880859376,0.31602819824218753,0.46415176391601565,-1.1743756103515626,0.017012527465820312,0.5292052612304687,-0.977522705078125,0.027154081344604494,0.12014304351806641,-1.016193603515625,0.013842691421508789,0.2075079345703125,-0.9669453125,0.024235137939453127,0.568515869140625,-1.0231181640625,0.016499565124511718,0.48347232055664063,-0.9723065795898438,0.0276898136138916,0.5177926025390626,-1.1207384033203125,0.06853337097167969
1.94,0.14270329284667968,-1.061987060546875,0.6811237792968751,0.15297621154785157,-1.09116455078125,0.47747024536132815,0.13322163391113281,-1.1187032470703124,0.3142369689941406,0.160904052734375,-1.12373876953125,0.05937427139282227,0.21305174255371095,-1.1687232666015626,0.012057626724243164,0.1630482940673828,-0.96783544921875,0.023350757598876955,0.50868603515625,-1.026316650390625,0.6602803955078125,0.49954751586914065,-1.0622840576171875,0.46561859130859373,0.5282061767578126,-1.107531982421875,0.3160146789550781,0.4644337158203125,-1.174239013671875,0.01691166687011719,0.52920654296875,-0.9775106811523437,0.027144256591796874,0.12014429473876953,-1.0161958618164062,0.013849615097045898,0.20755157470703126,-0.9669168701171875,0.024232425689697266,0.5685329589843751,-1.0231163330078126,0.016472543716430664,0.48346939086914065,-0.97231201171875,0.027701326370239258,0.5176807250976563,-1.1206837158203125,0.0685762939453125
