time,l_thi_x,l_thi_y,l_thi_z,l_kne_x,l_kne_y,l_kne_z,l_tib_x,l_tib_y,l_tib_z,l_ank_x,l_ank_y,l_ank_z,l_hee_x,l_hee_y,l_hee_z,l_toe_x,l_toe_y,l_toe_z,r_thi_x,r_thi_y,r_thi_z,r_kne_x,r_kne_y,r_kne_z,r_tib_x,r_tib_y,r_tib_z,r_ank_x,r_ank_y,r_ank_z,r_hee_x,r_hee_y,r_hee_z,r_toe_x,r_toe_y,r_toe_z,l_mt5_x,l_mt5_y,l_mt5_z,l_mt1_x,l_mt1_y,l_mt1_z,r_mt5_x,r_mt5_y,r_mt5_z,r_mt1_x,r_mt1_y,r_mt1_z
9.78,0.26012445068359374,1.5796053466796875,0.6785723266601562,0.23077488708496094,1.5376724853515624,0.48246450805664065,0.23262619018554687,1.556783935546875,0.31818331909179687,0.17356741333007814,1.5849063720703125,0.0733203582763672,0.1257660903930664,1.63817822265625,0.03229677200317383,0.14739350891113281,1.434292724609375,0.04324483489990234,-0.08740416717529297,1.6165112304687501,0.6459038696289062,-0.08405644989013672,1.6589375,0.4550954895019531,-0.07182183837890625,1.78838232421875,0.3646376953125,0.005537073612213135,1.965833740234375,0.22173185729980469,0.06722543334960937,2.0311203613281252,0.24194288635253908,0.019880489349365236,1.9136968994140626,0.09099884796142578,0.19563223266601562,1.4728310546875,0.03136604118347168,0.10349232482910156,1.4395335693359375,0.0446040153503418,-0.009621191024780274,1.9550970458984376,0.10846542358398438,0.06135793304443359,1.9038614501953126,0.09150341796875
9.79,0.2609019775390625,1.571134521484375,0.6798501586914063,0.23173977661132814,1.534385986328125,0.48290887451171877,0.2335980224609375,1.5548289794921875,0.31857598876953125,0.1739610595703125,1.5849652099609375,0.07335569000244141,0.1262174072265625,1.6383624267578125,0.03257489776611328,0.14777783203125,1.4346417236328126,0.04311194610595703,-0.08888426208496093,1.5958441162109376,0.6495390625,-0.08553462982177734,1.6335255126953125,0.45738909912109377,-0.07286272430419923,1.7621082763671876,0.36582708740234376,0.005192305564880371,1.937367919921875,0.22152059936523438,0.06641444396972657,2.0025921630859376,0.23915057373046875,0.019158550262451172,1.8820516357421875,0.09120054626464844,0.19602491760253907,1.47291455078125,0.03111096000671387,0.10382043457031251,1.439757568359375,0.04495502471923828,-0.012290010452270508,1.9225931396484375,0.10983369445800782,0.05888255310058594,1.871080322265625,0.0924195327758789
9.8,0.2615516357421875,1.5630491943359375,0.6813846435546875,0.23251507568359375,1.5315074462890625,0.48328216552734377,0.2343833923339844,1.5531453857421875,0.3188193054199219,0.17432751464843751,1.5850240478515625,0.07347776794433594,0.12667996978759766,1.6383662109375001,0.03305490875244141,0.14842156982421875,1.434950927734375,0.042709171295166014,-0.09030331420898438,1.5755096435546876,0.652914794921875,-0.08668766021728516,1.6082454833984374,0.46018109130859375,-0.07394713592529296,1.7355078125,0.3670603637695313,0.004551645278930664,1.9078909912109376,0.2194835662841797,0.06656262969970703,1.9743349609375,0.23381919860839845,0.015370612144470216,1.8470775146484375,0.09240595245361329,0.19624314880371094,1.4729805908203126,0.031018123626708985,0.10415510559082032,1.44004541015625,0.04526833724975586,-0.013021777153015137,1.889794189453125,0.1087669448852539,0.05629689025878906,1.836929443359375,0.09260139465332032
9.81,0.26255426025390627,1.556722900390625,0.6835908203125001,0.23204786682128906,1.5289591064453125,0.4826888732910156,0.23650712585449218,1.55024658203125,0.31857513427734374,0.17458552551269532,1.5850069580078125,0.07359133911132813,0.12699996948242187,1.6384349365234376,0.03351175689697266,0.14815280151367188,1.4351075439453125,0.0430440559387207,-0.09162498474121093,1.5558153076171874,0.6565692749023437,-0.08740106964111329,1.5832801513671875,0.46305328369140625,-0.07457518768310548,1.7088834228515626,0.36813992309570315,0.003571394681930542,1.8774307861328126,0.2164615173339844,0.0650213623046875,1.9446441650390625,0.2283009948730469,0.013669872283935547,1.8118802490234376,0.09211176300048829,0.19647029113769532,1.4730223388671875,0.03079045295715332,0.1045341796875,1.440343017578125,0.045596759796142576,-0.017048858642578126,1.853909912109375,0.10822923278808594,0.0542314453125,1.8015480957031251,0.09203821563720703
9.82,,,,0.23129904174804689,1.5268870849609375,0.48229595947265624,0.23523573303222656,1.550920654296875,0.31983819580078127,0.17471820068359376,1.585028564453125,0.07392539215087891,0.12721652984619142,1.6384923095703126,0.03397325897216797,0.14881295776367187,1.4354362792968751,0.04275404739379883,-0.0927187728881836,1.5366573486328126,0.6599728393554688,-0.08767790985107422,1.558626708984375,0.46603677368164065,-0.07484380340576172,1.6822331542968751,0.3690267333984375,0.0025463895797729493,1.8463111572265625,0.21194960021972656,0.06370582580566406,1.9144952392578125,0.22041670227050783,0.01213711166381836,1.775252197265625,0.09057357025146484,0.19681729125976563,1.473139892578125,0.03065509605407715,0.1049297866821289,1.440609619140625,0.04581813430786133,-0.01823531150817871,1.8179305419921876,0.10523363494873048,0.05232920837402344,1.765296875,0.09086822509765625
9.83,0.26001361083984376,1.545298095703125,0.6884058837890625,0.23108984375,1.52476416015625,0.48281594848632814,0.23511395263671875,1.5504520263671875,0.3202197570800781,0.17476304626464845,1.58512744140625,0.07419000244140625,0.1272281723022461,1.6383985595703126,0.03437276458740234,0.14892256164550782,1.435634521484375,0.04280731201171875,-0.09351802825927735,1.5183033447265626,0.6631753540039063,-0.08744829559326173,1.5346369628906251,0.469102294921875,-0.07472341918945313,1.655267333984375,0.3695110778808594,0.001640193223953247,1.8144932861328125,0.20614976501464843,0.062080879211425785,1.8835296630859375,0.21133419799804687,0.010836841583251954,1.7378372802734376,0.0881447982788086,0.196956787109375,1.4731685791015625,0.030565715789794924,0.10546552276611329,1.4407409667968751,0.04613407135009766,-0.02035201644897461,1.7807590332031251,0.10189256286621094,0.050789600372314454,1.72790673828125,0.08903569793701172
9.84,0.25995584106445313,1.5388994140625,0.689756103515625,,,,0.23619967651367188,1.5488461914062501,0.3201378479003906,0.17631317138671876,1.58094384765625,0.07515266418457031,0.12685015106201172,1.637949462890625,0.03504885101318359,0.1490346221923828,1.4359183349609375,0.042797149658203124,-0.09422432708740235,1.5002283935546876,0.666609619140625,-0.08684691619873047,1.5109344482421876,0.47242007446289064,-0.07473004913330078,1.62814208984375,0.3694227905273438,0.0003389689326286316,1.7814947509765626,0.19955882263183594,0.060242359161376956,1.85152978515625,0.201218017578125,0.009763946533203125,1.699503173828125,0.08566662597656251,0.19701022338867188,1.473189697265625,0.030558292388916015,0.10589220428466797,1.4409263916015624,0.04628271102905274,-0.02150208854675293,1.742843994140625,0.0973292007446289,0.04971421432495117,1.68981982421875,0.08679889678955079
9.85,0.2593656921386719,1.53272119140625,0.690688720703125,0.23198507690429687,1.5209163818359375,0.48536956787109375,0.23404515075683593,1.5501373291015625,0.32139447021484374,0.17458734130859374,1.5851098632812501,0.07524083709716797,0.12645456695556642,1.6377093505859375,0.03572970199584961,0.1491920623779297,1.43597705078125,0.04288168334960937,-0.0948472671508789,1.4825234375,0.670015869140625,-0.08599226379394531,1.4872736816406251,0.4757746887207031,-0.07461412811279297,1.6006591796875,0.3683809814453125,-0.0005878182649612427,1.74797509765625,0.19204049682617189,0.05838340377807617,1.8187001953125,0.19008271789550782,0.008884852409362792,1.660266357421875,0.08255509185791016,0.1970088806152344,1.473190185546875,0.030562576293945314,0.106290283203125,1.4409556884765626,0.046305915832519536,-0.022967720031738283,1.7039276123046876,0.0924516372680664,0.04917380142211914,1.6512684326171876,0.08393824005126953
9.86,0.2611834411621094,1.52266259765625,0.688924072265625,0.23113821411132812,1.519335205078125,0.4857696533203125,0.2326505584716797,1.5503173828125,0.3211055603027344,0.1743466339111328,1.5849871826171875,0.07590288543701172,0.12770813751220703,1.637075927734375,0.03757551574707031,0.14927688598632813,1.4359129638671875,0.04300900650024414,-0.09472488403320313,1.465317138671875,0.6726005249023438,-0.08443212127685547,1.4642562255859375,0.4789604187011719,-0.07473477935791016,1.5730789794921876,0.3667948303222656,-0.0019335182905197144,1.7135001220703125,0.18411849975585937,0.056448196411132814,1.7847523193359376,0.17844853210449219,0.008983623504638672,1.6205319824218751,0.07881293487548828,0.1971220245361328,1.4732298583984376,0.030457157135009766,0.10668048095703125,1.4407431640625001,0.046426040649414066,-0.02365450668334961,1.6643306884765625,0.08700953674316407,0.04934052658081055,1.6106439208984376,0.08039270782470703
9.87,0.2606548461914063,1.514216552734375,0.6896004638671875,0.23014741516113282,1.51500341796875,0.485826416015625,0.23285606384277344,1.5468842773437501,0.3222511901855469,0.17411956787109376,1.5848682861328125,0.07670622253417969,,,,0.14918617248535157,1.4358449707031251,0.043282859802246096,-0.09433596038818359,1.448521484375,0.6751453247070313,-0.08237717437744141,1.4418878173828125,0.4814688415527344,-0.07431132507324219,1.545288330078125,0.3641776428222656,-0.0026676366329193117,1.6783572998046876,0.17535714721679688,0.054362560272216795,1.7499571533203124,0.16596482849121094,0.008635263442993164,1.579958740234375,0.07560127258300782,0.19708027648925783,1.4732069091796876,0.030381471633911132,0.10695434570312501,1.4405562744140625,0.04638301467895508,-0.024360755920410156,1.6239151611328124,0.08149363708496093,0.05025586318969727,1.5735861816406251,0.07612667083740235
